label,thermal,pressure,fill,chemistry,tooling,image
1,-0.29767534881830215,0.1784730851650238,2.840973436832428,-0.7196605745702982,0.16758142411708832,2.1519603420747444
1,-0.30156058818101883,-0.07659931480884552,3.1460736989974976,-0.6468533528968692,0.23896372318267822,0.6958369174972177
1,-0.21384495869278908,-0.03903844705200754,1.2964023649692535,-0.6766878413036466,0.134968563914299,-0.057901607840904035
1,-0.19252501986920834,-0.048613359685987234,-0.3093869388103485,-0.7454780396074057,0.18793229758739471,3.5251383082941175
1,-0.37805045396089554,-0.0757659524679184,2.579880878329277,-0.6314377773087472,0.028720423579216003,0.029425840126350522
1,-0.35258474573493004,-0.11159295588731766,-0.35972726345062256,-0.8231073182541877,0.057068947702646255,0.8690755635034293
1,-0.35755125246942043,-0.03351385018322617,0.6969488859176636,-0.7512820120900869,0.15149174630641937,0.6515812368597835
1,-0.31998417899012566,-0.022464679554104805,2.1706165969371796,-0.6750719621777534,0.11091271787881851,0.9497014267835766
1,-0.18980216824638774,0.15830939263105392,3.387828826904297,-0.553526050876826,0.22155411541461945,-0.10508507490158081
1,-0.2783297772402875,0.04404747486114502,-0.687293291091919,-0.7674426320008934,0.09904620051383972,0.9384760047141754
1,-0.26681614434346557,0.18568092584609985,-0.38921449054032564,-0.6637206259183586,0.14728020131587982,1.7377292781602591
1,-0.3146355217322707,0.3574642715975642,2.7963387966156006,-0.5717325014993548,0.1198071613907814,-0.06619310891255736
1,-0.2713467115536332,-0.1025345753878355,0.6327178850769997,-0.6633866181364283,0.06060341000556946,-0.767009673465509
1,-0.41402481496334076,-0.09818865731358528,1.6710854768753052,-0.6619887370616198,0.12310386449098587,3.0181672951439396
1,-0.31147512421011925,0.02492688223719597,-0.9207055270671844,-0.7910026526078582,0.08935027569532394,0.22063489622996713
1,0.08645940199494362,-0.11555790156126022,1.8136968910694122,-0.692798875272274,0.08183439075946808,-1.0721050020074472
1,-0.3282470307312906,-0.07720687985420227,1.3762430399656296,-0.6267379142809659,0.12186897546052933,0.6787894489243627
1,-0.07487782929092646,-0.08997120708227158,-1.1016623675823212,-0.7917705271393061,0.10582304000854492,1.1726383731001988
1,-0.3101799488067627,0.3011634461581707,1.9637671113014221,-0.626835382077843,0.13271242380142212,-0.08771285181865096
1,-0.30608172342181206,-0.06470983102917671,1.343373954296112,-0.6259799776598811,0.08003754913806915,0.867602257989347
1,1.1099454713985324,-0.057462260127067566,0.3398904502391815,-0.4249961357563734,-0.9007458686828613,1.301392599241808
